date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category,date_parsed,nav_float
11-09-2019,34.18120,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-09-11,34.1812
09-09-2019,33.90530,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-09-09,33.9053
06-09-2019,33.64630,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-09-06,33.6463
05-09-2019,33.37740,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-09-05,33.3774
04-09-2019,33.19200,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-09-04,33.192
03-09-2019,32.96840,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-09-03,32.9684
30-08-2019,33.59680,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-30,33.5968
29-08-2019,33.38240,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-29,33.3824
28-08-2019,33.71030,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-28,33.7103
27-08-2019,33.98020,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-27,33.9802
26-08-2019,33.65930,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-26,33.6593
23-08-2019,33.04370,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-23,33.0437
22-08-2019,32.77040,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-22,32.7704
21-08-2019,33.36190,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-21,33.3619
20-08-2019,33.86280,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-20,33.8628
19-08-2019,34.08370,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-19,34.0837
16-08-2019,34.05420,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-16,34.0542
14-08-2019,33.96390,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-14,33.9639
13-08-2019,33.58220,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-13,33.5822
09-08-2019,34.36290,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-09,34.3629
08-08-2019,34.28030,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-08,34.2803
07-08-2019,33.84660,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-07,33.8466
06-08-2019,34.39330,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-06,34.3933
05-08-2019,34.02760,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-05,34.0276
02-08-2019,34.46490,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-02,34.4649
01-08-2019,34.64880,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-08-01,34.6488
31-07-2019,35.30530,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-31,35.3053
30-07-2019,34.98480,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-30,34.9848
29-07-2019,35.58500,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-29,35.585
26-07-2019,35.97040,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-26,35.9704
25-07-2019,35.80820,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-25,35.8082
24-07-2019,35.82530,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-24,35.8253
23-07-2019,36.20090,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-23,36.2009
22-07-2019,36.34640,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-22,36.3464
19-07-2019,36.36750,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-19,36.3675
18-07-2019,36.95060,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-18,36.9506
17-07-2019,37.50020,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-17,37.5002
16-07-2019,37.44580,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-16,37.4458
15-07-2019,37.07600,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-15,37.076
12-07-2019,37.22590,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-12,37.2259
11-07-2019,37.21000,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-11,37.21
10-07-2019,36.86280,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-10,36.8628
09-07-2019,37.22950,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-09,37.2295
08-07-2019,36.96590,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-08,36.9659
05-07-2019,37.89950,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-05,37.8995
04-07-2019,38.40890,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-04,38.4089
03-07-2019,38.27320,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-03,38.2732
02-07-2019,38.14920,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-02,38.1492
01-07-2019,38.12940,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-07-01,38.1294
28-06-2019,38.04320,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-28,38.0432
27-06-2019,38.06380,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-27,38.0638
26-06-2019,37.88040,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-26,37.8804
25-06-2019,37.59700,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-25,37.597
24-06-2019,37.28180,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-24,37.2818
21-06-2019,37.29560,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-21,37.2956
20-06-2019,37.52140,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-20,37.5214
19-06-2019,36.90910,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-19,36.9091
18-06-2019,37.04310,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-18,37.0431
17-06-2019,36.92960,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-17,36.9296
14-06-2019,37.51800,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-14,37.518
13-06-2019,37.81040,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-13,37.8104
12-06-2019,37.78240,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-12,37.7824
11-06-2019,37.99050,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-11,37.9905
10-06-2019,37.82400,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-10,37.824
07-06-2019,37.75130,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-07,37.7513
06-06-2019,37.72420,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-06,37.7242
04-06-2019,38.58490,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-04,38.5849
03-06-2019,38.76460,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-06-03,38.7646
31-05-2019,38.55530,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-31,38.5553
30-05-2019,38.65570,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-30,38.6557
29-05-2019,38.46520,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-29,38.4652
28-05-2019,38.97150,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-28,38.9715
27-05-2019,39.08660,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-27,39.0866
24-05-2019,38.42860,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-24,38.4286
23-05-2019,37.33260,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-23,37.3326
22-05-2019,37.43460,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-22,37.4346
21-05-2019,37.30590,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-21,37.3059
20-05-2019,37.80090,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-20,37.8009
17-05-2019,36.15110,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-17,36.1511
16-05-2019,35.88490,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-16,35.8849
15-05-2019,35.55070,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-15,35.5507
14-05-2019,35.83030,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-14,35.8303
13-05-2019,35.39010,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-13,35.3901
10-05-2019,36.11120,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-10,36.1112
09-05-2019,36.10980,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-09,36.1098
08-05-2019,36.28780,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-08,36.2878
07-05-2019,36.71430,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-07,36.7143
06-05-2019,37.12910,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-06,37.1291
03-05-2019,37.39600,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-03,37.396
02-05-2019,37.27020,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-05-02,37.2702
30-04-2019,37.56060,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-30,37.5606
26-04-2019,37.62510,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-26,37.6251
25-04-2019,37.23070,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-25,37.2307
24-04-2019,37.46770,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-24,37.4677
23-04-2019,37.11990,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-23,37.1199
22-04-2019,37.19650,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-22,37.1965
18-04-2019,37.72300,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-18,37.723
16-04-2019,37.92690,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-16,37.9269
15-04-2019,37.78080,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-15,37.7808
12-04-2019,37.65320,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-12,37.6532
11-04-2019,37.43610,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-11,37.4361
10-04-2019,37.37800,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-10,37.378
09-04-2019,37.50770,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-09,37.5077
08-04-2019,37.22410,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-08,37.2241
05-04-2019,37.51910,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-05,37.5191
04-04-2019,37.32020,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-04,37.3202
03-04-2019,37.43400,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-03,37.434
02-04-2019,37.87380,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-02,37.8738
01-04-2019,37.73960,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-04-01,37.7396
29-03-2019,37.49490,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-29,37.4949
28-03-2019,37.23350,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-28,37.2335
27-03-2019,36.72120,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-27,36.7212
26-03-2019,36.77060,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-26,36.7706
25-03-2019,36.39790,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-25,36.3979
22-03-2019,36.65170,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-22,36.6517
20-03-2019,36.89440,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-20,36.8944
19-03-2019,37.04190,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-19,37.0419
18-03-2019,36.84200,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-18,36.842
15-03-2019,36.70070,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-15,36.7007
14-03-2019,36.45980,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-14,36.4598
13-03-2019,36.47390,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-13,36.4739
12-03-2019,36.40040,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-12,36.4004
11-03-2019,36.04210,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-11,36.0421
08-03-2019,35.49240,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-08,35.4924
07-03-2019,35.59070,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-07,35.5907
06-03-2019,35.52010,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-06,35.5201
05-03-2019,35.40160,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-05,35.4016
01-03-2019,34.71490,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-03-01,34.7149
28-02-2019,34.34140,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-28,34.3414
27-02-2019,34.27670,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-27,34.2767
26-02-2019,34.26920,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-26,34.2692
25-02-2019,34.36860,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-25,34.3686
22-02-2019,34.23430,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-22,34.2343
21-02-2019,34.02800,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-21,34.028
20-02-2019,33.76540,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-20,33.7654
19-02-2019,33.35080,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-19,33.3508
18-02-2019,33.22000,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-18,33.22
15-02-2019,33.49740,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-15,33.4974
14-02-2019,33.72640,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-14,33.7264
13-02-2019,33.83430,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-13,33.8343
12-02-2019,34.07350,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-12,34.0735
11-02-2019,34.12410,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-11,34.1241
08-02-2019,34.43310,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-08,34.4331
07-02-2019,35.00780,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-07,35.0078
06-02-2019,34.87020,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-06,34.8702
05-02-2019,34.46630,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-05,34.4663
04-02-2019,34.58590,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-04,34.5859
01-02-2019,34.76780,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-02-01,34.7678
31-01-2019,34.85390,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-31,34.8539
30-01-2019,34.34060,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-30,34.3406
29-01-2019,34.00230,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-29,34.0023
28-01-2019,33.82540,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-28,33.8254
25-01-2019,34.39710,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-25,34.3971
24-01-2019,34.54760,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-24,34.5476
23-01-2019,34.67410,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-23,34.6741
22-01-2019,34.86800,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-22,34.868
21-01-2019,34.86570,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-21,34.8657
18-01-2019,34.93640,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-18,34.9364
17-01-2019,35.32350,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-17,35.3235
16-01-2019,35.37400,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-16,35.374
15-01-2019,35.36640,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-15,35.3664
14-01-2019,35.07260,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-14,35.0726
11-01-2019,35.23160,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-11,35.2316
10-01-2019,35.32850,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-10,35.3285
09-01-2019,35.23840,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-09,35.2384
08-01-2019,35.12670,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-08,35.1267
07-01-2019,34.87270,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-07,34.8727
04-01-2019,34.77140,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-04,34.7714
03-01-2019,34.51530,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-03,34.5153
02-01-2019,34.86370,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-02,34.8637
01-01-2019,35.30610,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2019-01-01,35.3061
31-12-2018,35.09990,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2018-12-31,35.0999
28-12-2018,35.03310,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2018-12-28,35.0331
27-12-2018,34.67620,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2018-12-27,34.6762
26-12-2018,34.64070,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2018-12-26,34.6407
24-12-2018,34.46700,118632,Nippon_Large_Cap,Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,2018-12-24,34.467
